transaction_id,account_id,customer_id,counterparty_bank,transaction_date,transaction_type,amount,currency,status
ACH01000035,ACC001457,CUS000980,BanBif,2026-08-24T11:41:07,CREDIT,9553.38,USD,SUCCESS
ACH01000036,ACC001299,CUS000877,Scotiabank,2026-08-24T15:50:53,TRANSFER,10676.04,USD,SUCCESS
ACH01000037,ACC001215,CUS000818,BBVA,2026-08-24T10:19:23,TRANSFER,6047.19,USD,SUCCESS
ACH01000038,ACC000926,CUS000626,BanBif,2026-08-24T22:19:52,CREDIT,9557.25,PEN,SUCCESS
ACH01000039,ACC000070,CUS000046,BCP,2026-08-24T12:07:14,CREDIT,7202.84,USD,SUCCESS
ACH01000040,ACC000591,CUS000404,BanBif,2026-08-24T18:18:04,DEBIT,4101.49,PEN,SUCCESS
ACH01000041,ACC000697,CUS000478,BCP,2026-08-24T05:41:17,DEBIT,1847.18,USD,SUCCESS
ACH01000042,ACC000214,CUS000145,BCP,2026-08-24T01:56:45,CREDIT,9750.91,PEN,SUCCESS
ACH01000043,ACC000609,CUS000418,BBVA,2026-08-24T22:16:00,TRANSFER,9574.64,USD,SUCCESS
ACH01000044,ACC000584,CUS000399,Scotiabank,2026-08-24T22:46:02,DEBIT,2936.1,USD,SUCCESS
ACH01000045,ACC001245,CUS000839,BanBif,2026-08-24T11:45:52,DEBIT,8337.78,PEN,SUCCESS
ACH01000046,ACC000537,CUS000364,BBVA,2026-08-24T00:50:05,DEBIT,2709.81,USD,SUCCESS
ACH01000047,ACC000295,CUS000199,Scotiabank,2026-08-24T07:49:31,CREDIT,10643.52,USD,SUCCESS
ACH01000048,ACC000456,CUS000307,BCP,2026-08-24T04:28:18,TRANSFER,10686.29,USD,SUCCESS
ACH01000049,ACC000499,CUS000340,BCP,2026-08-24T00:57:02,TRANSFER,5142.73,USD,SUCCESS
ACH01000050,ACC001446,CUS000973,BanBif,2026-08-24T03:58:24,DEBIT,10533.74,USD,REJECTED
ACH01000051,ACC000072,CUS000048,BCP,2026-08-24T23:55:25,TRANSFER,10962.29,PEN,SUCCESS
ACH01000052,ACC000018,CUS000012,BCP,2026-08-24T04:51:25,DEBIT,11264.86,PEN,SUCCESS
ACH01000053,ACC000365,CUS000245,BanBif,2026-08-24T08:27:33,DEBIT,1490.8,PEN,SUCCESS
ACH01000054,ACC000298,CUS000201,Interbank,2026-08-24T15:28:53,CREDIT,8042.31,PEN,SUCCESS
ACH01000055,ACC000982,CUS000667,Scotiabank,2026-08-24T22:10:39,CREDIT,10348.62,PEN,SUCCESS
ACH01000056,ACC001136,CUS000768,Interbank,2026-08-24T09:27:38,DEBIT,2262.92,PEN,SUCCESS
ACH01000057,ACC000735,CUS000502,BCP,2026-08-24T22:21:11,TRANSFER,1369.15,PEN,REJECTED
ACH01000058,ACC001367,CUS000920,Interbank,2026-08-24T00:51:32,DEBIT,963.3,PEN,SUCCESS
ACH01000059,ACC001463,CUS000984,BCP,2026-08-24T17:50:51,TRANSFER,13455.78,USD,SUCCESS
ACH01000060,ACC000681,CUS000466,Interbank,2026-08-24T03:47:58,DEBIT,12446.99,USD,SUCCESS
ACH01000061,ACC000184,CUS000126,Scotiabank,2026-08-24T04:18:22,CREDIT,14162.53,USD,SUCCESS
ACH01000062,ACC000544,CUS000370,Interbank,2026-08-24T05:15:08,TRANSFER,12566.04,USD,SUCCESS
ACH01000063,ACC000404,CUS000272,BanBif,2026-08-24T23:00:41,TRANSFER,9254.19,USD,SUCCESS
ACH01000064,ACC001072,CUS000725,BCP,2026-08-24T19:49:35,DEBIT,2524.4,USD,SUCCESS
ACH01000065,ACC001402,CUS000944,BBVA,2026-08-24T07:13:51,DEBIT,1088.91,PEN,FAILED
ACH01000066,ACC001172,CUS000791,Scotiabank,2026-08-24T07:42:26,CREDIT,722.56,USD,SUCCESS
ACH01000067,ACC001179,CUS000796,BanBif,2026-08-24T09:04:53,CREDIT,1903.59,PEN,SUCCESS
ACH01000068,ACC001258,CUS000847,Interbank,2026-08-24T16:13:51,TRANSFER,7697.29,PEN,REJECTED
ACH01000069,ACC000893,CUS000604,BBVA,2026-08-24T21:04:30,CREDIT,7217.25,USD,FAILED
ACH01000070,ACC000351,CUS000237,BBVA,2026-08-24T19:46:41,CREDIT,7625.89,USD,SUCCESS
ACH01000071,ACC001140,CUS000770,Scotiabank,2026-08-24T07:36:30,CREDIT,11390.18,USD,SUCCESS
ACH01000072,ACC000126,CUS000084,BCP,2026-08-24T17:56:39,DEBIT,7639.52,PEN,SUCCESS
ACH01000073,ACC000618,CUS000424,BBVA,2026-08-24T03:45:45,CREDIT,2855.3,USD,PENDING
ACH01000074,ACC000424,CUS000285,BBVA,2026-08-24T08:44:02,DEBIT,2663.9,USD,SUCCESS
ACH01000075,ACC000053,CUS000036,Scotiabank,2026-08-24T07:11:14,DEBIT,9186.32,PEN,SUCCESS
ACH01000076,ACC000039,CUS000025,BCP,2026-08-24T11:44:17,DEBIT,579.53,USD,SUCCESS
ACH01000077,ACC000176,CUS000120,BanBif,2026-08-24T10:09:03,DEBIT,2346.03,USD,SUCCESS
ACH01000078,ACC000294,CUS000198,BBVA,2026-08-24T00:33:51,CREDIT,10823.49,USD,SUCCESS
ACH01000079,ACC000880,CUS000596,Interbank,2026-08-24T08:09:54,CREDIT,13880.28,USD,SUCCESS
ACH01000080,ACC000939,CUS000636,BCP,2026-08-24T03:00:48,CREDIT,5476.0,PEN,SUCCESS
ACH01000081,ACC000139,CUS000093,BBVA,2026-08-24T05:03:06,TRANSFER,6245.81,PEN,PENDING
ACH01000082,ACC000966,CUS000654,Interbank,2026-08-24T16:16:02,DEBIT,1133.41,USD,SUCCESS
ACH01000083,ACC000451,CUS999787,BBVA,2026-08-24T17:15:48,TRANSFER,3155.37,PEN,SUCCESS
ACH01000084,ACC000656,CUS000449,BBVA,2026-08-24T11:30:58,TRANSFER,11507.22,PEN,SUCCESS
ACH01000085,ACC001337,CUS000903,Interbank,2026-08-24T03:03:23,TRANSFER,7854.69,PEN,SUCCESS
ACH01000086,ACC000751,CUS000512,Interbank,2026-08-24T17:43:33,DEBIT,6276.62,PEN,REJECTED
ACH01000087,ACC000446,CUS000299,Interbank,2026-08-24T07:17:58,DEBIT,6063.7,PEN,SUCCESS
ACH01000088,ACC001143,CUS000772,BCP,2026-08-24T23:19:02,TRANSFER,11220.98,PEN,PENDING
ACH01000089,ACC000431,CUS000289,Interbank,2026-08-24T01:53:42,DEBIT,2531.15,PEN,SUCCESS
ACH01000090,ACC000425,CUS000286,BanBif,2026-08-24T21:49:25,TRANSFER,621.43,USD,SUCCESS
ACH01000091,ACC000950,CUS000642,Scotiabank,2026-08-24T05:32:30,CREDIT,5203.25,USD,SUCCESS
ACH01000092,ACC000394,CUS000266,BanBif,2026-08-24T14:29:06,TRANSFER,12337.23,PEN,SUCCESS
ACH01000093,ACC000913,CUS000618,Interbank,2026-08-24T13:53:01,TRANSFER,1501.64,PEN,SUCCESS
ACH01000094,ACC000620,CUS000425,Scotiabank,2026-08-24T19:32:30,TRANSFER,84.7,USD,SUCCESS
ACH01000095,ACC001224,CUS000825,BBVA,2026-08-24T22:20:19,CREDIT,14682.22,USD,SUCCESS
ACH01000096,ACC000005,CUS000003,Interbank,2026-08-24T17:34:22,DEBIT,11364.18,USD,SUCCESS
ACH01000097,ACC000886,CUS000599,BCP,2026-08-24T16:33:37,DEBIT,4938.72,PEN,REJECTED
ACH01000098,ACC000698,CUS000478,Interbank,2026-08-24T14:58:34,CREDIT,9691.72,USD,SUCCESS
ACH01000099,ACC000705,CUS000483,BCP,2026-08-24T06:36:48,TRANSFER,349.06,PEN,SUCCESS
ACH01000100,ACC001011,CUS000685,Interbank,2026-08-24T16:39:17,TRANSFER,407.56,USD,PENDING
ACH01000101,ACC001455,CUS000979,Scotiabank,2026-08-24T12:28:11,CREDIT,1553.51,USD,SUCCESS
ACH01000102,ACC000789,CUS000535,Scotiabank,2026-08-24T04:09:45,CREDIT,7705.87,PEN,SUCCESS
ACH01000103,ACC001026,CUS000695,Interbank,2026-08-24T12:28:15,TRANSFER,5040.63,USD,SUCCESS
ACH01000104,ACC000615,CUS000421,BanBif,2026-08-24T20:37:07,CREDIT,14609.31,PEN,SUCCESS
ACH01000105,ACC000786,CUS000534,BCP,2026-08-24T02:55:47,DEBIT,7297.38,USD,SUCCESS
ACH01000106,ACC000640,CUS000439,Scotiabank,2026-08-24T04:37:08,DEBIT,10602.7,USD,REJECTED
ACH01000107,ACC000742,CUS000506,Interbank,2026-08-24T03:08:45,DEBIT,9276.4,PEN,SUCCESS
ACH01000108,ACC001212,CUS000817,BBVA,2026-08-24T03:45:46,DEBIT,1612.89,PEN,REJECTED
ACH01000109,ACC000170,CUS000114,Interbank,2026-08-24T16:19:40,CREDIT,8979.55,USD,SUCCESS
ACH01000110,ACC001365,CUS000919,BanBif,2026-08-24T17:23:33,DEBIT,3686.04,USD,SUCCESS
ACH01000111,ACC000663,CUS000454,BCP,2026-08-24T16:42:02,TRANSFER,11901.68,USD,SUCCESS
ACH01000112,ACC000710,CUS000487,BBVA,2026-08-24T23:32:22,CREDIT,8415.92,PEN,REJECTED
ACH01000113,ACC000812,CUS000549,BBVA,2026-08-24T02:55:11,DEBIT,11624.98,USD,SUCCESS
ACH01000114,ACC000230,CUS000157,Scotiabank,2026-08-24T02:15:56,TRANSFER,14847.31,PEN,SUCCESS
ACH01000115,ACC001258,CUS000847,BCP,2026-08-24T10:44:41,TRANSFER,8916.93,USD,SUCCESS
ACH01000116,ACC001195,CUS000807,BCP,2026-08-24T00:27:36,TRANSFER,11321.24,USD,SUCCESS
ACH01000117,ACC000490,CUS000332,Interbank,2026-08-24T12:02:20,DEBIT,5563.13,USD,SUCCESS
ACH01000118,ACC000220,CUS000149,BanBif,2026-08-24T09:00:46,DEBIT,7774.07,USD,SUCCESS
ACH01000119,ACC000056,CUS000037,BBVA,2026-08-24T05:18:18,TRANSFER,2252.15,USD,SUCCESS
ACH01000120,ACC000796,CUS000540,Scotiabank,2026-08-24T20:48:12,TRANSFER,13466.74,PEN,SUCCESS
ACH01000121,ACC000669,CUS000459,Scotiabank,2026-08-24T18:00:22,TRANSFER,3553.91,USD,SUCCESS
ACH01000122,ACC000005,CUS000003,Interbank,2026-08-24T19:13:51,CREDIT,8478.07,PEN,SUCCESS
ACH01000123,ACC001287,CUS000867,BCP,2026-08-24T05:56:16,DEBIT,13072.73,USD,SUCCESS
ACH01000124,ACC000858,CUS000583,BanBif,2026-08-24T20:23:52,CREDIT,14721.76,USD,SUCCESS
ACH01000125,ACC001445,CUS000972,BCP,2026-08-24T17:19:17,CREDIT,9392.44,USD,SUCCESS
ACH01000126,ACC001371,CUS000923,Interbank,2026-08-24T04:29:27,DEBIT,5039.34,PEN,SUCCESS
ACH01000045,ACC000289,CUS000195,BCP,2026-08-24T03:00:30,TRANSFER,4632.85,PEN,PENDING
ACH01000128,ACC001306,CUS000881,Scotiabank,2026-08-24T23:08:39,CREDIT,7124.14,PEN,SUCCESS
ACH01000129,ACC000814,CUS000550,BCP,2026-08-24T03:39:28,CREDIT,4048.69,PEN,PENDING
ACH01000130,ACC001058,CUS000716,Scotiabank,2026-08-24T02:22:34,TRANSFER,10849.88,USD,SUCCESS
ACH01000131,ACC000320,CUS000216,BBVA,2026-08-24T02:23:39,DEBIT,11586.44,USD,REJECTED
ACH01000132,ACC000578,CUS000395,BBVA,2026-08-24T15:43:40,DEBIT,12144.61,USD,REJECTED
ACH01000133,ACC000748,CUS000511,BanBif,2026-08-24T03:59:29,DEBIT,8590.29,PEN,SUCCESS
ACH01000134,ACC000395,CUS000266,BanBif,2026-08-24T18:59:41,TRANSFER,14558.09,PEN,SUCCESS
ACH01000135,ACC000107,CUS000069,BCP,2026-08-24T16:37:23,TRANSFER,8750.46,USD,SUCCESS
ACH01000136,ACC000064,CUS000042,BCP,2026-08-24T00:11:02,TRANSFER,5077.62,PEN,FAILED
ACH01000137,ACC000550,CUS000374,Scotiabank,2026-08-24T04:11:27,DEBIT,1297.83,PEN,SUCCESS
ACH01000138,ACC000316,CUS000213,Interbank,2026-08-24T12:45:26,CREDIT,1904.9,USD,SUCCESS
ACH01000033,ACC000079,CUS000052,Interbank,2026-08-24T19:20:35,TRANSFER,5512.96,PEN,SUCCESS
ACH01000140,ACC001446,CUS000973,BBVA,2026-08-24T00:36:14,CREDIT,11472.18,PEN,FAILED
ACH01000141,ACC001291,CUS000870,Scotiabank,2026-08-24T17:32:52,TRANSFER,4747.73,USD,SUCCESS
ACH01000142,ACC000496,CUS000338,BCP,2026-08-24T14:39:13,TRANSFER,4297.77,PEN,FAILED
ACH01000143,ACC001068,CUS000722,Scotiabank,2026-08-24T03:18:13,CREDIT,1265.03,USD,SUCCESS
ACH01000144,ACC000237,CUS000162,BanBif,2026-08-24T22:21:59,TRANSFER,13838.5,USD,SUCCESS
ACH01000145,ACC000629,CUS000432,BBVA,2026-08-24T08:34:56,CREDIT,5661.94,USD,SUCCESS
ACH01000146,ACC001276,CUS000860,BBVA,2026-08-24T17:50:43,DEBIT,2152.0,PEN,SUCCESS
ACH01000147,ACC000140,CUS000094,BanBif,2026-08-24T06:42:09,DEBIT,10845.12,PEN,SUCCESS
ACH01000148,ACC000880,CUS000596,Scotiabank,2026-08-24T09:55:08,DEBIT,5623.0,USD,SUCCESS
ACH01000149,ACC001265,CUS000852,Interbank,2026-08-24T18:30:47,CREDIT,12578.82,PEN,SUCCESS
ACH01000150,ACC000313,CUS000211,Scotiabank,2026-08-24T18:41:59,TRANSFER,8677.69,PEN,SUCCESS
ACH01000151,ACC001104,CUS000746,BBVA,2026-08-24T03:45:02,TRANSFER,8901.64,PEN,SUCCESS
ACH01000152,ACC001181,CUS000798,BanBif,2026-08-24T04:08:51,CREDIT,12366.4,USD,SUCCESS
ACH01000153,ACC000363,CUS000244,Interbank,2026-08-24T23:36:34,DEBIT,3629.84,USD,SUCCESS
ACH01000154,ACC001087,CUS000735,Scotiabank,2026-08-24T04:00:11,CREDIT,1261.72,PEN,SUCCESS
ACH01000155,ACC000497,CUS000339,Interbank,2026-08-24T13:27:48,CREDIT,8758.96,USD,SUCCESS
ACH01000156,ACC000442,CUS000297,BanBif,2026-08-24T10:59:02,TRANSFER,10036.3,USD,SUCCESS
ACH01000157,ACC000923,CUS000624,BBVA,2026-08-24T08:25:19,TRANSFER,8662.65,USD,SUCCESS
ACH01000158,ACC001078,CUS000729,Interbank,2026-08-24T13:58:18,CREDIT,4859.13,USD,SUCCESS
ACH01000159,ACC000503,CUS000343,BanBif,2026-08-24T19:12:40,CREDIT,6074.03,USD,SUCCESS
ACH01000160,ACC000395,CUS000266,BanBif,2026-08-24T06:42:27,CREDIT,4157.8,USD,SUCCESS
ACH01000161,ACC000562,CUS000383,BanBif,2026-08-24T04:07:18,DEBIT,2784.57,USD,SUCCESS
ACH01000162,ACC000490,CUS000332,BBVA,2026-08-24T10:10:58,TRANSFER,5422.08,USD,SUCCESS
ACH01000163,ACC000678,CUS000464,BanBif,2026-08-24T16:44:00,DEBIT,4654.77,PEN,SUCCESS
ACH01000164,ACC000011,CUS000006,BCP,2026-08-24T04:19:16,TRANSFER,11279.22,USD,SUCCESS
ACH01000165,ACC000813,CUS000549,BBVA,2026-08-24T06:22:57,DEBIT,13546.4,PEN,FAILED
ACH01000166,ACC000250,CUS000170,Interbank,2026-08-24T16:43:51,DEBIT,10735.83,PEN,SUCCESS
ACH01000167,ACC001469,CUS000988,BBVA,2026-08-24T12:24:49,CREDIT,9583.41,USD,SUCCESS
ACH01000168,ACC000835,CUS000567,BanBif,2026-08-24T07:31:11,TRANSFER,2014.49,PEN,SUCCESS
ACH01000169,ACC001239,CUS000836,Scotiabank,2026-08-24T15:57:00,CREDIT,6516.38,PEN,SUCCESS
ACH01000170,ACC000154,CUS000103,Scotiabank,2026-08-24T19:57:54,TRANSFER,1340.82,PEN,SUCCESS
ACH01000171,ACC000739,CUS000504,Scotiabank,2026-08-24T06:25:22,CREDIT,5195.35,PEN,SUCCESS
ACH01000172,ACC000928,CUS000627,Interbank,2026-08-24T22:35:53,DEBIT,11450.23,USD,SUCCESS
ACH01000173,ACC000557,CUS000380,BCP,2026-08-24T11:51:55,TRANSFER,13442.49,USD,SUCCESS
ACH01000174,ACC000229,CUS000156,Interbank,2026-08-24T10:51:54,TRANSFER,11780.36,PEN,SUCCESS
ACH01000175,ACC001113,CUS000754,BBVA,2026-08-24T03:45:20,CREDIT,10691.79,USD,SUCCESS
ACH01000176,ACC000991,CUS000673,Interbank,2026-08-24T08:39:47,TRANSFER,10979.77,PEN,SUCCESS
ACH01000177,ACC000137,CUS000092,Interbank,2026-08-24T08:13:13,CREDIT,14235.59,PEN,SUCCESS
ACH01000178,ACC000739,CUS000504,Scotiabank,2026-08-24T07:34:16,CREDIT,12524.26,PEN,SUCCESS
ACH01000179,ACC001204,CUS000812,BCP,2026-08-24T06:33:02,TRANSFER,14497.05,PEN,SUCCESS
ACH01000180,ACC000929,CUS000628,Interbank,2026-08-24T19:40:46,DEBIT,4797.28,USD,SUCCESS
ACH01000181,ACC000579,CUS000395,Interbank,2026-08-24T11:38:12,TRANSFER,8495.41,USD,SUCCESS
ACH01000182,ACC001044,CUS000706,Scotiabank,2026-08-24T04:42:28,TRANSFER,13028.36,USD,SUCCESS
ACH01000183,ACC000471,CUS000318,Interbank,2026-08-24T01:15:51,CREDIT,13110.24,PEN,PENDING
ACH01000184,ACC000725,CUS000496,Scotiabank,2026-08-24T06:19:05,TRANSFER,11969.7,PEN,SUCCESS
ACH01000185,ACC000569,CUS000389,Scotiabank,2026-08-24T01:27:01,TRANSFER,489.36,USD,SUCCESS
ACH01000186,ACC000253,CUS000172,BCP,2026-08-24T03:46:44,TRANSFER,2608.21,USD,SUCCESS
ACH01000187,ACC001140,CUS000770,Interbank,2026-08-24T13:58:07,DEBIT,8664.35,USD,SUCCESS
ACH01000188,ACC000838,CUS000569,Scotiabank,2026-08-24T08:32:25,DEBIT,1989.66,USD,SUCCESS
ACH01000189,ACC000458,CUS000308,Interbank,2026-08-24T01:32:20,CREDIT,576.45,PEN,SUCCESS
ACH01000190,ACC000737,CUS000503,BCP,2026-08-24T23:40:48,DEBIT,205.03,USD,PENDING
ACH01000191,ACC000197,CUS000135,Scotiabank,2026-08-24T05:06:30,CREDIT,74.92,PEN,REJECTED
ACH01000192,ACC001350,CUS000910,Interbank,2026-08-24T00:46:00,TRANSFER,5465.04,USD,SUCCESS
ACH01000193,ACC000484,CUS000328,Scotiabank,2026-08-24T05:56:55,TRANSFER,10224.57,USD,SUCCESS
ACH01000194,ACC000795,CUS000539,Interbank,2026-08-24T10:41:30,TRANSFER,9183.23,USD,SUCCESS
ACH01000195,ACC000702,CUS000482,BanBif,2026-08-24T14:32:45,DEBIT,7367.43,USD,SUCCESS
ACH01000196,ACC000950,CUS000642,Scotiabank,2026-08-24T14:42:17,TRANSFER,5681.41,PEN,SUCCESS
ACH01000197,ACC000157,CUS000105,Scotiabank,2026-08-24T17:39:10,CREDIT,5933.14,USD,SUCCESS
ACH01000198,ACC000938,CUS000635,BBVA,2026-08-24T01:35:09,TRANSFER,8274.39,USD,SUCCESS
ACH01000199,ACC000707,CUS000485,BanBif,2026-08-24T17:12:17,CREDIT,1165.79,USD,SUCCESS
ACH01000200,ACC000266,CUS000180,BBVA,2026-08-24T16:09:50,TRANSFER,253.67,PEN,SUCCESS
ACH01000201,ACC000919,CUS000622,BanBif,2026-08-24T07:47:34,TRANSFER,11767.78,USD,SUCCESS
ACH01000202,ACC000749,CUS000511,Interbank,2026-08-24T23:10:59,DEBIT,4008.1,PEN,SUCCESS
ACH01000203,ACC000910,CUS000616,BanBif,2026-08-24T21:54:43,TRANSFER,9570.04,PEN,SUCCESS
ACH01000204,ACC000064,CUS000042,Interbank,2026-08-24T17:43:48,TRANSFER,5486.51,PEN,SUCCESS
ACH01000205,ACC000920,CUS000623,BanBif,2026-08-24T17:29:04,TRANSFER,2299.6,PEN,FAILED
ACH01000206,ACC000387,CUS000261,Interbank,2026-08-24T23:59:20,CREDIT,10515.73,USD,SUCCESS
ACH01000207,ACC001473,CUS000990,BCP,2026-08-24T01:20:42,DEBIT,6727.96,USD,FAILED
ACH01000208,ACC000241,CUS000165,BanBif,2026-08-24T11:15:48,DEBIT,1478.01,USD,SUCCESS
ACH01000209,ACC001119,CUS000757,Interbank,2026-08-24T12:00:19,CREDIT,6235.98,PEN,SUCCESS
ACH01000210,ACC000415,CUS000280,BCP,2026-08-24T18:56:24,CREDIT,7442.76,USD,SUCCESS
ACH01000211,ACC001132,CUS000765,BBVA,2026-08-24T08:51:50,TRANSFER,2356.03,USD,SUCCESS
ACH01000212,ACC001314,CUS000886,BBVA,2026-08-24T08:34:57,TRANSFER,12618.3,USD,SUCCESS
ACH01000213,ACC000157,CUS000105,Interbank,2026-08-24T11:40:23,TRANSFER,13959.44,USD,SUCCESS
ACH01000214,ACC000336,CUS000226,BBVA,2026-08-24T06:45:13,TRANSFER,14415.24,PEN,SUCCESS
ACH01000215,ACC001252,CUS000843,Scotiabank,2026-08-24T17:29:52,CREDIT,7166.99,USD,SUCCESS
ACH01000216,ACC001195,CUS000807,BanBif,2026-08-24T15:59:35,TRANSFER,9034.45,USD,SUCCESS
ACH01000217,ACC001174,CUS000792,BBVA,2026-08-24T14:23:28,DEBIT,2833.2,USD,SUCCESS
ACH01000218,ACC000418,CUS000282,BCP,2026-08-24T11:09:31,CREDIT,4819.42,USD,SUCCESS
ACH01000219,ACC000539,CUS000365,BBVA,2026-08-24T13:19:57,DEBIT,6199.69,PEN,SUCCESS
ACH01000220,ACC000728,CUS000498,Interbank,2026-08-24T05:59:29,CREDIT,7254.4,USD,SUCCESS
ACH01000221,ACC000393,CUS000265,Interbank,2026-08-24T13:19:37,TRANSFER,5806.8,PEN,SUCCESS
ACH01000222,ACC001344,CUS000907,BCP,2026-08-24T13:37:57,CREDIT,1299.76,USD,SUCCESS
ACH01000223,ACC000262,CUS000177,BCP,2026-08-24T10:22:33,TRANSFER,6951.8,PEN,SUCCESS
ACH01000224,ACC000668,CUS000458,Interbank,2026-08-24T09:17:37,CREDIT,662.65,PEN,SUCCESS
ACH01000225,ACC000560,CUS000382,BanBif,2026-08-24T00:10:42,TRANSFER,8309.75,PEN,SUCCESS
ACH01000226,ACC000208,CUS000142,Scotiabank,2026-08-24T22:20:40,TRANSFER,5785.46,PEN,SUCCESS
ACH01000227,ACC001280,CUS000862,Interbank,2026-08-24T12:39:52,DEBIT,11292.11,USD,REJECTED
ACH01000228,ACC000698,CUS000478,BanBif,2026-08-24T13:49:02,TRANSFER,8310.11,PEN,SUCCESS
ACH01000229,ACC000278,CUS000188,BanBif,2026-08-24T20:12:52,TRANSFER,3566.78,USD,SUCCESS
ACH01000230,ACC000282,CUS000190,BCP,2026-08-24T12:14:15,TRANSFER,11836.34,PEN,SUCCESS
ACH01000231,ACC000834,CUS000566,Scotiabank,2026-08-24T10:37:35,TRANSFER,1202.34,USD,SUCCESS
ACH01000232,ACC000277,CUS000187,BBVA,2026-08-24T17:23:32,DEBIT,14070.04,USD,PENDING
ACH01000233,ACC000676,CUS000463,BBVA,2026-08-24T20:23:03,TRANSFER,12884.12,PEN,SUCCESS
ACH01000234,ACC000917,CUS000620,Scotiabank,2026-08-24T05:30:01,DEBIT,1672.98,USD,SUCCESS
ACH01000235,ACC000032,CUS000021,BBVA,2026-08-24T19:57:03,CREDIT,,PEN,SUCCESS
ACH01000236,ACC000637,CUS000436,Scotiabank,2026-08-24T08:26:55,CREDIT,12510.49,PEN,SUCCESS
ACH01000237,ACC001219,CUS000821,BanBif,2026-08-24T13:59:44,TRANSFER,12177.49,USD,SUCCESS
