transaction_id,account_id,customer_id,counterparty_bank,transaction_date,transaction_type,amount,currency,status
ACH03000073,ACC001334,CUS000901,BCP,2026-08-26T22:43:23,CREDIT,9186.8,USD,SUCCESS
ACH03000074,ACC001170,CUS000790,BanBif,2027-07-20T19:58:53,TRANSFER,4530.75,PEN,PENDING
ACH03000075,ACC001322,CUS000891,BBVA,2026-08-26T01:02:48,TRANSFER,8493.33,USD,SUCCESS
ACH03000076,ACC000400,CUS000270,Interbank,2026-08-26T11:38:11,TRANSFER,367.16,PEN,PENDING
ACH03000077,ACC000655,CUS000449,Interbank,2026-08-26T02:45:20,TRANSFER,9892.43,USD,PENDING
ACH03000078,ACC000670,CUS000459,Scotiabank,2026-08-26T23:21:19,CREDIT,4633.48,USD,SUCCESS
ACH03000079,ACC001104,CUS000746,Scotiabank,2026-08-26T03:24:27,TRANSFER,12690.09,USD,SUCCESS
ACH03000080,ACC000446,CUS000299,BanBif,2026-08-26T01:53:13,CREDIT,12154.91,PEN,SUCCESS
ACH03000081,ACC001421,CUS000957,Interbank,2026-08-26T17:13:33,CREDIT,12480.63,USD,SUCCESS
ACH03000082,ACC001302,CUS000879,Interbank,2026-08-26T04:14:12,CREDIT,14359.82,USD,SUCCESS
ACH03000083,ACC001201,CUS000810,BCP,2026-08-26T19:03:54,TRANSFER,11402.32,PEN,SUCCESS
ACH03000084,ACC000748,CUS000511,Interbank,2026-08-26T17:37:11,TRANSFER,12004.32,PEN,SUCCESS
ACH03000085,ACC000001,CUS000001,BCP,2026-08-26T12:47:05,CREDIT,4745.26,PEN,SUCCESS
ACH03000086,ACC000087,CUS000057,Scotiabank,2026-08-26T22:07:31,DEBIT,4793.5,PEN,SUCCESS
ACH03000087,ACC000007,CUS000004,Scotiabank,2026-08-26T13:04:53,TRANSFER,4939.41,USD,SUCCESS
ACH03000088,ACC000042,CUS000027,Interbank,2026-08-26T13:40:25,DEBIT,14065.4,USD,SUCCESS
ACH03000089,ACC000365,CUS000245,BanBif,2026-08-26T08:34:20,CREDIT,11379.91,USD,SUCCESS
ACH03000090,ACC000028,CUS000019,Scotiabank,2026-08-26T12:52:46,TRANSFER,5855.43,USD,SUCCESS
ACH03000091,ACC001031,CUS000698,Scotiabank,2026-08-26T06:17:50,DEBIT,8681.4,USD,SUCCESS
ACH03000092,ACC000460,CUS000310,Interbank,2026-08-26T05:17:38,DEBIT,12931.63,USD,SUCCESS
ACH03000093,ACC001139,CUS000769,BBVA,2026-08-26T05:53:50,DEBIT,7285.47,USD,SUCCESS
ACH03000094,ACC001344,CUS000907,BCP,2026-08-26T23:23:46,TRANSFER,3562.36,USD,SUCCESS
ACH03000095,ACC001169,CUS000789,BCP,2026-08-26T10:55:32,TRANSFER,3178.22,USD,SUCCESS
ACH03000096,ACC001482,CUS000996,BCP,2026-08-26T23:55:46,CREDIT,8800.38,USD,SUCCESS
ACH03000097,ACC000319,CUS000215,BBVA,2026-08-26T14:42:36,CREDIT,220.04,USD,SUCCESS
ACH03000098,ACC001311,CUS000884,BBVA,2026-08-26T17:42:40,CREDIT,4260.55,USD,SUCCESS
ACH03000099,ACC001004,CUS000681,Interbank,2026-08-26T21:55:36,DEBIT,10043.95,PEN,SUCCESS
ACH03000100,ACC000054,CUS000036,BCP,2026-08-26T01:31:46,CREDIT,4101.43,PEN,FAILED
ACH03000101,ACC000534,CUS000362,Interbank,2026-08-26T04:36:16,CREDIT,277.78,PEN,SUCCESS
ACH03000102,ACC001151,CUS000777,BanBif,2026-08-26T21:15:35,DEBIT,11439.31,PEN,SUCCESS
ACH03000103,ACC000169,CUS000113,Interbank,2026-08-26T00:40:58,CREDIT,13253.66,USD,SUCCESS
ACH03000104,ACC000713,CUS000489,BanBif,2026-08-26T03:55:26,TRANSFER,14836.49,USD,PENDING
ACH03000105,ACC000189,CUS000129,BanBif,2026-08-26T13:38:03,DEBIT,14211.54,PEN,SUCCESS
ACH03000106,ACC000397,CUS000268,BCP,2026-08-26T20:31:47,CREDIT,4804.97,PEN,SUCCESS
ACH03000107,ACC001302,CUS000879,BBVA,2026-08-26T09:23:26,TRANSFER,6011.26,PEN,SUCCESS
ACH03000108,ACC001143,CUS000772,BCP,2026-08-26T15:18:49,TRANSFER,12758.21,USD,FAILED
ACH03000109,ACC000777,CUS000529,BanBif,2026-08-26T10:26:23,TRANSFER,2837.17,USD,SUCCESS
ACH03000110,ACC001350,CUS000910,BBVA,2026-08-26T05:24:56,DEBIT,8907.62,PEN,REJECTED
ACH03000111,ACC000331,CUS000223,BanBif,2026-08-26T04:14:56,TRANSFER,8225.72,USD,SUCCESS
ACH03000112,ACC000391,CUS000264,BCP,2026-08-26T18:47:06,TRANSFER,11535.63,USD,SUCCESS
ACH03000113,ACC000934,CUS000631,BanBif,2026-08-26T06:35:56,DEBIT,7363.27,PEN,SUCCESS
ACH03000114,ACC000449,CUS000301,BanBif,2026-08-26T10:15:20,TRANSFER,6373.7,USD,SUCCESS
ACH03000115,ACC001240,CUS000837,Scotiabank,2026-08-26T20:57:00,CREDIT,14285.84,USD,PENDING
ACH03000116,ACC000546,CUS000371,BanBif,2026-08-26T17:23:18,CREDIT,14746.87,USD,SUCCESS
ACH03000117,ACC001472,CUS000990,Interbank,2026-08-26T20:49:11,CREDIT,6460.41,USD,SUCCESS
ACH03000118,ACC000794,CUS000539,Scotiabank,2026-08-26T08:54:26,DEBIT,9008.69,USD,REJECTED
ACH03000119,ACC001277,CUS000861,BBVA,2026-08-26T16:18:12,TRANSFER,4288.37,PEN,REJECTED
ACH03000120,ACC000319,CUS000215,Scotiabank,2026-08-26T20:41:39,DEBIT,10093.35,PEN,SUCCESS
ACH03000121,ACC000375,CUS000252,BCP,2026-08-26T15:49:33,CREDIT,12244.54,USD,SUCCESS
ACH03000122,ACC000055,CUS000037,BBVA,2026-08-26T02:49:19,CREDIT,9872.22,USD,SUCCESS
ACH03000123,ACC000369,CUS000248,BanBif,2026-08-26T13:23:08,TRANSFER,9845.51,PEN,SUCCESS
ACH03000124,ACC000618,CUS000424,Interbank,2026-08-26T06:22:44,CREDIT,199.66,USD,SUCCESS
ACH03000125,ACC000230,CUS000157,Scotiabank,2026-08-26T10:40:43,DEBIT,14210.78,USD,SUCCESS
ACH03000126,ACC001147,CUS000775,BBVA,2026-08-26T08:53:21,CREDIT,3336.73,USD,REJECTED
ACH03000127,ACC001052,CUS000713,BCP,2026-08-26T11:39:41,CREDIT,11834.06,PEN,SUCCESS
ACH03000128,ACC000782,CUS000532,Interbank,2026-08-26T09:31:37,DEBIT,7343.7,USD,SUCCESS
ACH03000129,ACC000229,CUS000156,Interbank,2026-08-26T16:57:23,TRANSFER,10685.97,PEN,SUCCESS
ACH03000130,ACC000684,CUS000468,BanBif,2026-08-26T13:11:31,TRANSFER,6094.85,PEN,SUCCESS
ACH03000131,ACC999053,CUS000711,BCP,2026-08-26T11:10:32,CREDIT,12599.85,USD,SUCCESS
ACH03000132,ACC001381,CUS000930,BanBif,2026-08-26T21:15:31,DEBIT,9750.58,USD,SUCCESS
ACH03000133,ACC001249,CUS000842,BanBif,2026-08-26T16:29:19,DEBIT,4064.54,PEN,SUCCESS
ACH03000134,ACC001356,CUS000914,Scotiabank,2026-08-26T00:27:14,TRANSFER,545.18,PEN,SUCCESS
ACH03000135,ACC000522,CUS000355,Scotiabank,2026-08-26T10:56:36,CREDIT,545.2,USD,SUCCESS
ACH03000136,ACC000993,CUS000674,Interbank,2026-08-26T11:38:32,CREDIT,14918.8,USD,SUCCESS
ACH03000137,ACC001215,CUS000818,BCP,2026-08-26T17:49:09,DEBIT,448.82,PEN,SUCCESS
ACH03000138,ACC000815,CUS000551,Scotiabank,2026-08-26T05:06:07,UNKNOWN,4041.1,PEN,SUCCESS
ACH03000139,ACC000705,CUS000483,BCP,2026-08-26T04:47:58,DEBIT,426.72,PEN,SUCCESS
ACH03000140,ACC994948,CUS000505,Interbank,2026-08-26T22:37:34,DEBIT,3795.6,USD,FAILED
ACH03000141,ACC000512,CUS000348,BCP,2026-08-26T18:46:39,DEBIT,10702.43,USD,SUCCESS
ACH03000142,ACC000393,CUS000265,Interbank,2026-08-26T00:04:26,TRANSFER,3434.46,USD,SUCCESS
ACH03000143,ACC000310,CUS000209,Interbank,2026-08-26T19:23:16,CREDIT,14964.73,PEN,SUCCESS
ACH03000144,ACC000447,CUS000300,Scotiabank,2026-08-26T08:30:35,DEBIT,1974.6,USD,PENDING
ACH03000145,ACC001309,CUS000883,BBVA,2026-08-26T17:35:42,CREDIT,7012.49,USD,SUCCESS
ACH03000146,ACC001480,CUS000995,BCP,2026-08-26T00:04:07,TRANSFER,2946.4,USD,FAILED
ACH03000147,ACC000260,CUS000175,BanBif,2026-08-26T16:44:59,DEBIT,588.41,USD,SUCCESS
ACH03000148,ACC000715,CUS000490,Scotiabank,2026-08-26T00:15:15,CREDIT,8517.44,PEN,SUCCESS
ACH03000149,ACC001004,CUS000681,BBVA,2026-08-26T06:30:46,TRANSFER,2568.9,USD,SUCCESS
ACH03000150,ACC000184,CUS000126,Scotiabank,2026-08-26T15:32:12,TRANSFER,6283.81,PEN,SUCCESS
ACH03000151,ACC001329,CUS000897,BanBif,2026-08-26T03:02:56,TRANSFER,7383.49,PEN,SUCCESS
ACH03000152,ACC000532,CUS000361,Scotiabank,2026-08-26T23:19:37,DEBIT,11145.43,USD,SUCCESS
ACH03000153,ACC000918,CUS000621,BanBif,2026-08-26T04:43:35,CREDIT,3701.26,USD,SUCCESS
ACH03000154,ACC000532,CUS000361,Scotiabank,2026-08-26T14:27:02,CREDIT,13232.51,PEN,SUCCESS
ACH03000155,ACC000908,CUS000615,BCP,2026-08-26T03:06:50,DEBIT,13164.94,PEN,SUCCESS
ACH03000156,ACC000644,CUS000441,Scotiabank,2026-08-26T12:05:35,DEBIT,1811.83,PEN,SUCCESS
ACH03000157,ACC000619,CUS000425,BCP,2026-08-26T20:57:33,CREDIT,14325.02,PEN,SUCCESS
ACH03000158,ACC000472,CUS000319,Scotiabank,2026-08-26T20:18:46,TRANSFER,5050.1,PEN,SUCCESS
ACH03000159,ACC000467,CUS000315,Scotiabank,2026-08-26T10:15:58,TRANSFER,14980.01,PEN,SUCCESS
ACH03000160,ACC000354,CUS000238,BCP,2026-08-26T16:30:06,DEBIT,8688.69,PEN,SUCCESS
ACH03000161,ACC000411,CUS000277,BCP,2026-08-26T11:32:39,TRANSFER,6885.52,PEN,SUCCESS
ACH03000162,ACC001401,CUS000943,BBVA,2026-08-26T08:43:44,CREDIT,10740.15,USD,SUCCESS
ACH03000163,ACC000821,CUS000555,Interbank,2026-08-26T00:48:31,DEBIT,4648.68,USD,SUCCESS
ACH03000164,ACC000935,CUS000632,Interbank,2026-08-26T01:53:57,DEBIT,6370.23,PEN,SUCCESS
ACH03000165,ACC000049,CUS000033,BBVA,2026-08-26T23:29:28,CREDIT,12809.21,USD,REJECTED
ACH03000166,ACC000488,CUS000331,Scotiabank,2026-08-26T06:46:21,TRANSFER,6814.86,PEN,SUCCESS
ACH03000167,ACC000281,CUS000189,BanBif,2026-08-26T17:40:56,DEBIT,4170.2,USD,SUCCESS
ACH03000168,ACC000876,CUS000594,BCP,2026-08-26T10:38:32,TRANSFER,3098.51,PEN,SUCCESS
ACH03000169,ACC000629,CUS000432,Scotiabank,2026-08-26T12:08:26,TRANSFER,897.81,PEN,SUCCESS
ACH03000170,ACC000262,CUS000177,Interbank,2026-08-26T12:26:58,CREDIT,13245.38,PEN,SUCCESS
ACH03000171,ACC000411,CUS000277,BanBif,2026-08-26T21:06:04,TRANSFER,12287.26,USD,SUCCESS
ACH03000172,ACC000875,CUS000593,BCP,2026-08-26T03:23:12,DEBIT,3726.44,USD,SUCCESS
ACH03000173,ACC000993,CUS000674,Interbank,2026-08-26T03:48:26,CREDIT,2012.53,USD,SUCCESS
ACH03000174,ACC000438,CUS000294,Scotiabank,2026-08-26T17:19:41,DEBIT,12276.19,PEN,SUCCESS
ACH03000175,ACC000292,CUS000197,Scotiabank,2026-08-26T10:41:06,DEBIT,13935.21,USD,SUCCESS
ACH03000176,ACC001324,CUS000893,BBVA,2026-08-26T15:17:42,CREDIT,5502.38,USD,SUCCESS
ACH03000177,ACC000581,CUS000397,Interbank,2026-08-26T00:08:37,CREDIT,12847.3,PEN,SUCCESS
ACH03000178,ACC000393,CUS000265,BCP,2026-08-26T23:39:36,CREDIT,835.19,PEN,SUCCESS
ACH03000179,ACC000772,CUS000525,BanBif,2026-08-26T18:13:00,TRANSFER,1056.43,PEN,SUCCESS
ACH03000180,ACC001287,CUS000867,BBVA,2026-08-26T23:05:41,TRANSFER,5006.63,USD,PENDING
ACH03000181,ACC000088,CUS000057,BBVA,2026-08-26T11:27:47,CREDIT,4442.9,USD,SUCCESS
ACH03000182,ACC001197,CUS000808,BCP,2026-08-26T04:26:06,DEBIT,7098.03,USD,SUCCESS
ACH03000041,ACC000051,CUS000035,BanBif,2026-08-26T13:22:27,TRANSFER,10592.88,PEN,SUCCESS
ACH03000184,ACC001148,CUS000775,Scotiabank,2026-08-26T09:29:31,CREDIT,2652.3,PEN,SUCCESS
ACH03000185,ACC001449,CUS000975,Interbank,2026-08-26T07:47:27,CREDIT,2751.42,USD,SUCCESS
ACH03000186,ACC001177,CUS000795,BCP,2026-08-26T01:49:30,CREDIT,1270.08,PEN,SUCCESS
ACH03000187,ACC001005,CUS000681,BBVA,2026-08-26T11:34:01,CREDIT,14501.82,USD,SUCCESS
ACH03000188,ACC000883,CUS000597,BanBif,2026-08-26T20:31:22,TRANSFER,1671.93,PEN,SUCCESS
ACH03000189,ACC000569,CUS000389,BBVA,2026-08-26T04:49:08,CREDIT,4713.74,PEN,PENDING
ACH03000190,ACC000977,CUS000663,Scotiabank,2026-08-26T06:56:56,TRANSFER,12817.77,PEN,REJECTED
ACH03000191,ACC000824,CUS000557,BanBif,2026-08-26T05:44:40,CREDIT,5186.58,PEN,SUCCESS
ACH03000192,ACC000779,CUS000530,BBVA,2026-08-26T14:36:58,DEBIT,7099.62,PEN,SUCCESS
ACH03000193,ACC000084,CUS000055,Interbank,2026-08-26T03:15:59,DEBIT,11053.31,PEN,SUCCESS
ACH03000194,ACC000088,CUS000057,BanBif,2026-08-26T16:55:41,CREDIT,14500.79,PEN,SUCCESS
ACH03000195,ACC000562,CUS000383,Interbank,2026-08-26T16:16:21,DEBIT,591.76,PEN,SUCCESS
ACH03000196,ACC001395,CUS000939,BanBif,2026-08-26T22:05:27,DEBIT,9925.31,PEN,REJECTED
ACH03000197,ACC000549,CUS000374,BCP,2026-08-26T10:49:32,DEBIT,63.14,USD,SUCCESS
ACH03000198,ACC000989,CUS000672,BCP,2026-08-26T10:30:36,CREDIT,9972.66,PEN,SUCCESS
ACH03000127,ACC001052,CUS000713,BCP,2026-08-26T11:39:41,CREDIT,11834.06,PEN,SUCCESS
ACH03000200,ACC000909,CUS000616,Scotiabank,2026-08-26T21:17:10,DEBIT,9366.24,USD,SUCCESS
ACH03000201,ACC000307,CUS000207,BCP,2026-08-26T15:49:33,DEBIT,5684.77,PEN,SUCCESS
ACH03000202,ACC000753,CUS000513,Interbank,2026-08-26T13:10:58,TRANSFER,11150.51,USD,SUCCESS
ACH03000203,ACC001163,CUS000786,Scotiabank,2026-08-26T09:50:32,TRANSFER,6525.31,PEN,SUCCESS
ACH03000204,ACC001313,CUS000886,Scotiabank,2026-08-26T23:25:25,DEBIT,7855.54,USD,SUCCESS
ACH03000205,ACC998140,CUS000347,BCP,2026-08-26T05:33:55,DEBIT,1907.99,PEN,SUCCESS
ACH03000206,ACC000199,CUS000136,Scotiabank,2026-08-26T13:33:49,CREDIT,1995.66,USD,SUCCESS
ACH03000207,ACC000138,CUS000093,BanBif,2026-08-26T06:05:01,DEBIT,5160.55,USD,SUCCESS
ACH03000208,ACC000824,CUS000557,BCP,2026-08-26T15:14:11,DEBIT,509.22,PEN,SUCCESS
ACH03000209,ACC000482,CUS000327,Scotiabank,2026-08-26T12:23:36,TRANSFER,7676.77,PEN,SUCCESS
ACH03000210,ACC000859,CUS000583,Scotiabank,2026-08-26T12:55:00,CREDIT,1102.23,PEN,SUCCESS
ACH03000211,ACC000561,CUS000383,Interbank,2026-08-26T14:29:19,TRANSFER,3351.08,PEN,SUCCESS
ACH03000212,ACC000667,CUS000457,BCP,2026-08-26T09:13:59,CREDIT,10348.23,USD,SUCCESS
ACH03000213,ACC000479,CUS000324,Scotiabank,2026-08-26T15:47:30,TRANSFER,10911.41,PEN,SUCCESS
ACH03000214,ACC000167,CUS000112,BBVA,2026-08-26T18:01:10,CREDIT,7445.95,USD,SUCCESS
ACH03000215,ACC000750,CUS000512,BanBif,2026-08-26T05:33:47,CREDIT,2017.11,PEN,FAILED
ACH03000216,ACC000401,CUS000270,BCP,2026-08-26T00:57:20,TRANSFER,7848.75,PEN,SUCCESS
ACH03000217,ACC000842,CUS000571,BCP,2026-08-26T17:57:34,TRANSFER,5166.15,PEN,SUCCESS
ACH03000218,ACC000206,CUS000140,BanBif,2026-08-26T00:50:31,CREDIT,4115.36,USD,REJECTED
ACH03000219,ACC001433,CUS000964,BanBif,2026-08-26T00:50:12,TRANSFER,11598.17,USD,SUCCESS
ACH03000130,ACC000684,CUS000468,BanBif,2026-08-26T13:11:31,TRANSFER,6094.85,PEN,SUCCESS
ACH03000221,ACC000147,CUS000098,Scotiabank,2026-08-26T10:54:43,TRANSFER,3928.71,USD,SUCCESS
ACH03000222,ACC000872,CUS000592,Scotiabank,2026-08-26T21:53:17,CREDIT,12309.97,PEN,REJECTED
ACH03000223,ACC000152,CUS000102,BCP,2026-08-26T05:49:01,CREDIT,5104.61,PEN,SUCCESS
ACH03000224,ACC000950,CUS000642,BBVA,2026-08-26T05:03:27,TRANSFER,970.31,USD,SUCCESS
ACH03000225,ACC001268,CUS000855,BanBif,2026-08-26T22:11:53,TRANSFER,-6073.77,PEN,SUCCESS
ACH03000226,ACC000524,CUS000356,BCP,2026-08-26T15:05:57,TRANSFER,7578.55,PEN,SUCCESS
ACH03000227,ACC001459,CUS000982,BBVA,2026-08-26T21:34:47,DEBIT,6298.32,USD,SUCCESS
ACH03000228,ACC000906,CUS000614,Interbank,2026-08-26T18:58:29,DEBIT,10558.15,USD,SUCCESS
ACH03000229,ACC000031,CUS000021,Scotiabank,2026-08-26T01:52:53,DEBIT,13458.71,USD,SUCCESS
ACH03000230,ACC000456,CUS000307,BCP,2026-08-26T22:40:10,TRANSFER,5884.84,PEN,SUCCESS
ACH03000231,ACC000523,CUS000356,BanBif,2026-08-26T02:45:11,DEBIT,8100.69,USD,SUCCESS
ACH03000232,ACC000292,CUS000197,BanBif,2026-08-26T09:24:20,DEBIT,10894.79,PEN,SUCCESS
ACH03000233,ACC000524,CUS000356,Scotiabank,2026-08-26T20:23:34,INVALID_TYPE,11918.51,USD,SUCCESS
ACH03000234,ACC000780,CUS000531,BanBif,2026-08-26T07:17:20,TRANSFER,12704.13,USD,SUCCESS
ACH03000235,ACC001304,CUS000880,Scotiabank,2026-08-26T12:04:40,TRANSFER,7891.39,USD,SUCCESS
ACH03000236,ACC000302,CUS000204,Scotiabank,2026-08-26T04:30:41,DEBIT,3231.37,PEN,SUCCESS
