transaction_id,account_id,customer_id,counterparty_bank,transaction_date,transaction_type,amount,currency,status
ACH04000038,ACC000112,CUS000072,BanBif,2026-08-27T19:02:33,DEBIT,233.46,PEN,SUCCESS
ACH04000039,ACC000031,CUS000021,BanBif,2026-08-27T17:00:32,CREDIT,5281.77,USD,FAILED
ACH04000040,ACC000073,CUS000049,BBVA,2026-08-27T21:23:03,DEBIT,3816.37,USD,SUCCESS
ACH04000041,ACC000487,CUS000330,BCP,2026-08-27T08:13:11,DEBIT,14793.07,PEN,FAILED
ACH04000042,ACC000677,CUS000464,Scotiabank,2026-08-27T07:00:40,CREDIT,10431.5,PEN,SUCCESS
ACH04000043,ACC000518,CUS000352,BanBif,2026-08-27T05:29:06,TRANSFER,14383.5,USD,SUCCESS
ACH04000044,ACC000681,CUS000466,Interbank,2026-08-27T09:33:00,TRANSFER,6762.67,USD,SUCCESS
ACH04000045,ACC001227,CUS000827,BCP,2026-08-27T12:18:16,CREDIT,8555.24,PEN,SUCCESS
ACH04000046,ACC000915,CUS000619,BBVA,2026-08-27T10:05:37,TRANSFER,4794.68,PEN,SUCCESS
ACH04000047,ACC000782,CUS000532,BBVA,2026-08-27T15:30:49,DEBIT,13176.36,PEN,REJECTED
ACH04000048,ACC001009,CUS000683,Scotiabank,2026-08-27T19:11:39,DEBIT,6527.99,PEN,SUCCESS
ACH04000049,ACC001422,CUS000958,BBVA,2026-08-27T13:16:26,DEBIT,7242.05,PEN,SUCCESS
ACH04000050,ACC000656,CUS000449,Interbank,2026-08-27T18:45:06,CREDIT,12157.62,USD,SUCCESS
ACH04000051,ACC000647,CUS000443,BanBif,2026-08-27T01:26:47,TRANSFER,13222.46,PEN,PENDING
ACH04000052,ACC000356,CUS000240,Interbank,2026-08-27T17:44:36,CREDIT,13955.57,PEN,SUCCESS
ACH04000053,ACC000141,CUS000095,BCP,2026-08-27T03:37:33,TRANSFER,11518.89,PEN,SUCCESS
ACH04000054,ACC001421,CUS000957,BBVA,2026-08-27T15:56:09,TRANSFER,9846.08,PEN,SUCCESS
ACH04000055,ACC001249,CUS000842,BCP,2026-08-27T00:48:38,CREDIT,14540.49,PEN,SUCCESS
ACH04000056,ACC000092,CUS000060,BCP,2026-08-27T15:28:44,TRANSFER,-8088.14,PEN,SUCCESS
ACH04000057,ACC000764,CUS000520,BCP,2026-08-27T20:40:21,TRANSFER,6663.3,USD,PENDING
ACH04000058,ACC000529,CUS000359,BanBif,2026-08-27T22:12:11,DEBIT,9789.79,USD,REJECTED
ACH04000059,ACC001193,CUS000806,BBVA,2026-08-27T13:26:49,CREDIT,2223.48,PEN,SUCCESS
ACH04000060,ACC000875,CUS000593,BCP,2026-08-27T15:07:32,TRANSFER,9171.59,PEN,SUCCESS
ACH04000061,ACC000291,CUS000196,Interbank,2026-08-27T09:45:45,CREDIT,6444.11,USD,SUCCESS
ACH04000062,ACC001480,CUS000995,BCP,2026-08-27T16:41:48,TRANSFER,2596.95,PEN,REJECTED
ACH04000063,ACC000047,CUS000032,BCP,2026-08-27T16:53:16,DEBIT,10536.32,USD,SUCCESS
ACH04000064,ACC000202,CUS000138,BanBif,2026-08-27T06:36:16,CREDIT,8076.48,PEN,REJECTED
ACH04000065,ACC000524,CUS000356,BBVA,2026-08-27T02:00:40,TRANSFER,7241.06,PEN,REJECTED
ACH04000066,ACC000866,CUS000588,Interbank,2026-08-27T09:30:11,DEBIT,7064.0,PEN,SUCCESS
ACH04000067,ACC001002,CUS000680,Interbank,2026-08-27T09:39:15,DEBIT,3466.34,PEN,SUCCESS
ACH04000068,ACC000363,CUS000244,Interbank,2026-08-27T21:16:54,CREDIT,14255.34,USD,SUCCESS
ACH04000069,ACC001032,CUS000699,Interbank,2026-08-27T23:21:19,CREDIT,8611.2,PEN,SUCCESS
ACH04000070,ACC000381,CUS000257,Scotiabank,2026-08-27T04:01:34,CREDIT,9969.23,PEN,SUCCESS
ACH04000071,ACC000097,CUS000062,Scotiabank,2026-08-27T09:52:14,TRANSFER,3215.29,PEN,SUCCESS
ACH04000072,ACC000249,CUS000170,Scotiabank,2026-08-27T21:57:59,DEBIT,7257.27,PEN,SUCCESS
ACH04000073,ACC001074,CUS000727,BCP,2026-08-27T19:50:08,DEBIT,10599.0,USD,SUCCESS
ACH04000074,ACC000628,CUS000431,BanBif,2026-08-27T04:32:57,TRANSFER,188.68,PEN,SUCCESS
ACH04000075,ACC000634,CUS000435,Scotiabank,2026-08-27T06:34:31,TRANSFER,13569.0,USD,SUCCESS
ACH04000076,ACC001424,CUS000959,Interbank,2026-08-27T21:48:37,CREDIT,3354.77,USD,SUCCESS
ACH04000077,ACC000296,CUS000200,Interbank,2026-08-27T03:31:35,TRANSFER,2085.41,PEN,FAILED
ACH04000078,ACC000159,CUS000107,BanBif,2026-08-27T19:08:59,TRANSFER,1304.11,USD,SUCCESS
ACH04000079,ACC000720,CUS998637,Interbank,2026-08-27T17:38:56,DEBIT,6553.26,PEN,SUCCESS
ACH04000080,ACC001002,CUS000680,Scotiabank,2026-08-27T17:45:35,CREDIT,4453.63,USD,SUCCESS
ACH04000081,ACC000317,CUS000214,BBVA,2026-08-27T18:11:31,CREDIT,11777.24,PEN,FAILED
ACH04000082,ACC001103,CUS000745,BanBif,2026-08-27T12:21:56,TRANSFER,13972.89,USD,SUCCESS
ACH04000083,ACC001217,CUS000820,Interbank,2026-08-27T05:20:43,CREDIT,218.26,PEN,SUCCESS
ACH04000084,ACC000892,CUS000603,Scotiabank,2026-08-27T06:57:29,CREDIT,12839.06,USD,FAILED
ACH04000085,ACC000446,CUS000299,BanBif,2026-08-27T08:44:31,DEBIT,1693.65,USD,SUCCESS
ACH04000086,ACC001270,CUS000856,Scotiabank,2026-08-27T02:19:45,DEBIT,3140.53,PEN,SUCCESS
ACH04000087,ACC000912,CUS000617,BCP,2026-08-27T08:23:22,DEBIT,6504.0,PEN,REJECTED
ACH04000088,ACC000628,CUS000431,Scotiabank,2026-08-27T20:26:58,DEBIT,12236.79,USD,SUCCESS
ACH04000089,ACC000535,CUS000362,BanBif,2026-08-27T01:03:13,DEBIT,11257.19,USD,SUCCESS
ACH04000090,ACC000685,CUS000468,Scotiabank,2026-08-27T01:15:10,DEBIT,11509.26,PEN,SUCCESS
ACH04000091,ACC001199,CUS000809,Scotiabank,2026-08-27T16:49:16,DEBIT,7276.3,USD,SUCCESS
ACH04000092,ACC000462,CUS000311,BCP,2026-08-27T20:24:39,DEBIT,14812.56,PEN,SUCCESS
ACH04000093,ACC001418,CUS000955,BCP,2026-08-27T22:35:01,CREDIT,11751.16,PEN,SUCCESS
ACH04000094,ACC000039,CUS000025,BanBif,2026-08-27T14:35:19,TRANSFER,6038.4,PEN,SUCCESS
ACH04000095,ACC000958,CUS000647,BanBif,2026-08-27T03:12:34,TRANSFER,12761.06,PEN,SUCCESS
ACH04000096,ACC001010,CUS000684,BBVA,2026-08-27T07:46:02,TRANSFER,3064.18,USD,SUCCESS
ACH04000097,ACC000198,CUS000136,Scotiabank,2026-08-27T02:18:37,TRANSFER,5651.69,PEN,SUCCESS
ACH04000098,ACC001210,CUS000816,BanBif,2026-08-27T20:18:02,TRANSFER,6018.23,USD,SUCCESS
ACH04000099,ACC000415,CUS000280,Scotiabank,2026-08-27T10:34:19,TRANSFER,7297.55,USD,SUCCESS
ACH04000100,ACC000209,CUS000142,Interbank,2026-08-27T14:17:09,DEBIT,1789.38,PEN,SUCCESS
ACH04000101,ACC000301,CUS000203,BCP,2026-08-27T09:10:24,CREDIT,267.6,USD,FAILED
ACH04000102,ACC000688,CUS000471,BBVA,2026-08-27T17:55:24,CREDIT,4812.74,PEN,SUCCESS
ACH04000103,ACC001038,CUS000703,BBVA,2026-08-27T22:07:44,DEBIT,3510.92,PEN,PENDING
ACH04000104,ACC001201,CUS000810,Scotiabank,2026-08-27T06:59:46,CREDIT,1525.83,USD,SUCCESS
ACH04000105,ACC001419,CUS000956,BBVA,2026-08-27T02:51:35,TRANSFER,2694.82,USD,SUCCESS
ACH04000106,ACC000129,CUS000086,Interbank,2026-08-27T10:14:23,CREDIT,1028.62,USD,SUCCESS
ACH04000107,ACC001191,CUS000804,Scotiabank,2026-08-27T16:08:10,TRANSFER,9544.77,PEN,SUCCESS
ACH04000108,ACC000021,CUS000014,Scotiabank,2026-08-27T04:23:47,CREDIT,11673.31,USD,SUCCESS
ACH04000109,ACC001287,CUS000867,BBVA,2026-08-27T09:12:34,TRANSFER,5744.42,USD,FAILED
ACH04000110,ACC000421,CUS000283,BBVA,2026-08-27T04:41:58,DEBIT,11487.9,USD,SUCCESS
ACH04000111,ACC000045,CUS000030,Interbank,2026-08-27T17:44:13,CREDIT,8331.93,PEN,SUCCESS
ACH04000112,ACC000908,CUS000615,BBVA,2026-08-27T15:35:18,DEBIT,4310.27,PEN,SUCCESS
ACH04000113,ACC000550,CUS000374,BCP,2026-08-27T01:16:08,CREDIT,339.83,USD,REJECTED
ACH04000114,ACC001135,CUS000767,BBVA,2026-08-27T23:10:55,CREDIT,879.13,PEN,SUCCESS
ACH04000115,ACC001175,CUS000793,BBVA,2026-08-27T08:28:50,DEBIT,10192.63,PEN,SUCCESS
ACH04000116,ACC000950,CUS000642,BCP,2026-08-27T22:32:12,TRANSFER,10883.47,PEN,SUCCESS
ACH04000117,ACC000930,CUS000628,BCP,2026-08-27T14:24:15,TRANSFER,5014.4,PEN,SUCCESS
ACH04000118,ACC001079,CUS000730,BanBif,2026-08-27T11:52:58,CREDIT,10717.77,PEN,SUCCESS
ACH04000119,ACC001387,CUS000934,BBVA,2026-08-27T17:27:05,TRANSFER,14210.63,PEN,REJECTED
ACH04000120,ACC000920,CUS000623,BanBif,2026-08-27T00:07:54,TRANSFER,2547.96,PEN,SUCCESS
ACH04000121,ACC000161,CUS000108,Interbank,2026-08-27T14:40:14,TRANSFER,8625.13,PEN,SUCCESS
ACH04000122,ACC000130,CUS000086,BCP,2026-08-27T08:51:07,CREDIT,10934.76,USD,SUCCESS
ACH04000123,ACC001269,CUS000855,Scotiabank,2026-08-27T23:23:56,DEBIT,4971.65,USD,SUCCESS
ACH04000124,ACC001065,CUS000720,BBVA,2026-08-27T10:42:52,CREDIT,14587.75,USD,SUCCESS
ACH04000125,ACC001481,CUS000995,Scotiabank,2026-08-27T04:35:41,TRANSFER,2778.21,PEN,SUCCESS
ACH04000126,ACC000459,CUS000309,BCP,2026-08-27T05:26:53,TRANSFER,8445.03,PEN,SUCCESS
ACH04000127,ACC000428,CUS000287,Interbank,2026-08-27T07:11:47,TRANSFER,2740.03,PEN,REJECTED
ACH04000128,ACC001329,CUS000897,Interbank,2026-08-27T14:07:17,CREDIT,6784.61,PEN,SUCCESS
ACH04000129,ACC001128,CUS000763,Interbank,2026-08-27T19:41:38,DEBIT,13960.71,USD,SUCCESS
ACH04000130,ACC000435,CUS000292,Interbank,2026-08-27T06:20:43,CREDIT,11121.63,USD,FAILED
ACH04000131,ACC001078,CUS000729,Scotiabank,2026-08-27T08:39:12,TRANSFER,8030.92,USD,SUCCESS
ACH04000132,ACC000345,CUS000233,BBVA,2026-08-27T05:26:12,TRANSFER,1117.71,USD,SUCCESS
ACH04000133,ACC001458,CUS000981,BanBif,2026-08-27T21:17:41,DEBIT,787.19,USD,SUCCESS
ACH04000134,ACC000132,CUS000088,BanBif,2026-08-27T18:20:21,TRANSFER,12087.58,USD,SUCCESS
ACH04000135,ACC000313,CUS000211,Interbank,2026-08-27T10:26:07,DEBIT,813.53,PEN,SUCCESS
ACH04000055,ACC000698,CUS000478,BBVA,2026-08-27T14:32:44,DEBIT,10716.82,PEN,SUCCESS
ACH04000137,ACC001167,CUS000788,BCP,2026-08-27T09:46:12,CREDIT,4751.73,PEN,SUCCESS
ACH04000138,ACC001026,CUS000695,BanBif,2026-08-27T08:05:42,TRANSFER,6740.26,PEN,SUCCESS
ACH04000139,ACC000147,CUS000098,BCP,2026-08-27T14:53:44,DEBIT,9466.29,PEN,SUCCESS
ACH04000140,ACC001317,CUS000888,BCP,2026-08-27T20:13:08,TRANSFER,13602.8,USD,PENDING
ACH04000141,ACC001021,CUS000692,BanBif,2026-08-27T11:10:15,CREDIT,9013.57,USD,SUCCESS
ACH04000142,ACC001021,CUS000692,BBVA,2026-08-27T07:29:01,DEBIT,11477.57,USD,SUCCESS
ACH04000143,ACC001473,CUS000990,BanBif,2026-08-27T22:54:40,DEBIT,11448.09,USD,SUCCESS
ACH04000144,ACC000156,CUS000104,BanBif,2026-08-27T18:17:03,TRANSFER,4296.59,USD,FAILED
ACH04000145,ACC000270,CUS000183,BBVA,2026-08-27T21:55:37,CREDIT,12577.07,PEN,SUCCESS
ACH04000146,ACC000888,CUS000993,Scotiabank,2026-08-27T19:35:24,DEBIT,13190.94,USD,SUCCESS
ACH04000147,ACC000962,CUS000651,BCP,2026-08-27T09:54:42,DEBIT,14577.1,USD,SUCCESS
ACH04000148,ACC000602,CUS000412,Scotiabank,2026-08-27T01:01:48,TRANSFER,9345.31,PEN,SUCCESS
ACH04000149,ACC001046,CUS000707,BanBif,2026-08-27T22:42:20,TRANSFER,7986.01,PEN,SUCCESS
ACH04000150,ACC001326,CUS000894,BCP,2026-08-27T23:26:36,DEBIT,14585.13,USD,SUCCESS
ACH04000151,ACC000381,CUS000257,Scotiabank,2026-08-27T19:26:55,CREDIT,6661.11,USD,REJECTED
ACH04000152,ACC000460,CUS000310,BBVA,2026-08-27T16:17:09,DEBIT,143.54,PEN,SUCCESS
ACH04000153,ACC000918,CUS000621,Scotiabank,2026-08-27T06:44:00,TRANSFER,14187.78,USD,SUCCESS
ACH04000154,ACC001062,CUS000718,Scotiabank,2026-08-27T09:19:25,DEBIT,13860.78,PEN,SUCCESS
ACH04000155,ACC000389,CUS000262,BBVA,2026-08-27T21:10:17,TRANSFER,6447.38,PEN,SUCCESS
ACH04000156,ACC001089,CUS000736,BCP,2026-08-27T19:53:14,DEBIT,3600.21,USD,SUCCESS
ACH04000157,ACC000635,CUS000435,BanBif,2026-08-27T14:42:29,TRANSFER,920.54,PEN,SUCCESS
ACH04000158,ACC000178,CUS000122,BBVA,2026-08-27T04:13:38,DEBIT,3948.03,USD,SUCCESS
ACH04000159,ACC000680,CUS000466,Scotiabank,2026-08-27T21:33:46,DEBIT,6039.53,USD,FAILED
ACH04000160,ACC001141,CUS000770,BanBif,2026-08-27T14:03:08,TRANSFER,215.83,USD,SUCCESS
ACH04000161,ACC001445,CUS000972,Scotiabank,2026-08-27T11:30:00,TRANSFER,7586.19,USD,SUCCESS
ACH04000162,ACC000888,CUS000601,BBVA,2026-08-27T04:33:37,TRANSFER,5763.03,PEN,SUCCESS
ACH04000163,ACC000758,CUS000516,Scotiabank,2026-08-27T00:42:10,TRANSFER,10382.14,PEN,SUCCESS
ACH04000164,ACC000748,CUS000511,BBVA,2026-08-27T01:21:35,TRANSFER,4247.43,PEN,SUCCESS
ACH04000165,ACC000866,CUS000588,Interbank,2026-08-27T02:10:08,CREDIT,8079.26,PEN,SUCCESS
ACH04000166,ACC000380,CUS000256,BanBif,2026-08-27T12:08:54,DEBIT,6901.46,USD,FAILED
ACH04000167,ACC000625,CUS000429,BCP,2026-08-27T12:40:51,DEBIT,9762.9,USD,SUCCESS
ACH04000168,ACC000989,CUS000672,Scotiabank,2026-08-27T23:21:08,,7155.63,PEN,SUCCESS
ACH04000169,ACC000011,CUS000006,BanBif,2026-08-27T10:26:30,DEBIT,3006.32,USD,SUCCESS
ACH04000170,ACC000254,CUS000172,BBVA,2026-08-27T09:14:21,CREDIT,4945.28,USD,SUCCESS
ACH04000171,ACC000455,CUS000306,Scotiabank,2026-08-27T04:50:55,CREDIT,13582.84,PEN,SUCCESS
ACH04000172,ACC001262,CUS000850,Interbank,2026-08-27T00:24:44,TRANSFER,8330.3,PEN,SUCCESS
ACH04000173,ACC000898,CUS000608,Interbank,2026-08-27T03:44:17,TRANSFER,12741.01,USD,SUCCESS
ACH04000174,ACC000876,CUS000594,BanBif,2027-08-18T13:28:28,DEBIT,9694.15,PEN,FAILED
ACH04000175,ACC000333,CUS000224,BanBif,2026-08-27T11:04:15,DEBIT,10248.47,USD,FAILED
ACH04000176,ACC000311,CUS000209,BCP,2026-08-27T11:02:11,DEBIT,1755.68,USD,SUCCESS
ACH04000177,ACC000550,CUS000374,Scotiabank,2026-08-27T16:37:00,CREDIT,358.29,USD,SUCCESS
ACH04000008,ACC000579,CUS000395,Interbank,2026-08-27T12:20:47,DEBIT,7433.39,USD,REJECTED
ACH04000179,ACC000902,CUS000611,BBVA,2026-08-27T12:56:04,CREDIT,13747.94,PEN,SUCCESS
ACH04000180,ACC000496,CUS000338,BCP,2026-08-27T15:18:01,CREDIT,6644.1,USD,SUCCESS
ACH04000181,ACC001135,CUS000767,Interbank,2026-08-27T23:50:03,CREDIT,13819.54,USD,SUCCESS
ACH04000182,ACC000450,CUS000302,BanBif,2026-08-27T18:17:57,DEBIT,7532.74,PEN,REJECTED
ACH04000183,ACC000935,CUS000632,BanBif,2026-08-27T22:59:01,CREDIT,3861.88,PEN,SUCCESS
ACH04000184,ACC001000,CUS000678,BBVA,2026-08-27T05:28:28,CREDIT,13516.92,PEN,SUCCESS
ACH04000185,ACC000097,CUS000062,BCP,2026-08-27T08:15:02,DEBIT,5547.29,PEN,SUCCESS
ACH04000186,ACC001196,CUS000807,Scotiabank,2026-08-27T08:24:11,CREDIT,4198.35,USD,FAILED
ACH04000187,ACC000020,CUS000013,BCP,2026-08-27T12:20:37,TRANSFER,12947.48,USD,SUCCESS
ACH04000188,ACC000091,CUS000059,BBVA,2026-08-27T22:48:12,CREDIT,8015.89,USD,SUCCESS
ACH04000189,ACC001404,CUS000945,Interbank,2026-08-27T04:44:33,CREDIT,1416.93,PEN,SUCCESS
ACH04000190,ACC000715,CUS000490,BCP,2026-08-27T11:35:10,CREDIT,11467.67,USD,SUCCESS
ACH04000191,ACC000297,CUS000201,Scotiabank,2026-08-27T09:23:16,CREDIT,8438.4,USD,SUCCESS
ACH04000192,ACC000640,CUS000439,Scotiabank,2026-08-27T14:54:19,DEBIT,11158.85,USD,SUCCESS
ACH04000193,ACC000116,CUS000076,BBVA,2026-08-27T22:34:21,DEBIT,8563.47,USD,SUCCESS
ACH04000194,ACC000813,CUS000549,BCP,2026-08-27T07:26:16,CREDIT,4798.04,PEN,SUCCESS
ACH04000195,ACC001265,CUS000852,Interbank,2026-08-27T15:19:40,TRANSFER,10400.17,USD,SUCCESS
ACH04000196,ACC001411,CUS000950,Scotiabank,2026-08-27T20:51:12,DEBIT,3933.53,PEN,SUCCESS
ACH04000197,ACC000458,CUS000308,BanBif,2026-08-27T19:24:52,DEBIT,13845.18,USD,REJECTED
achO4OOO198,ACC000156,CUS000104,BanBif,2026-08-27T23:26:18,CREDIT,5861.84,USD,SUCCESS
ACH04000199,ACC000257,CUS000174,BanBif,2026-08-27T10:11:56,TRANSFER,5812.35,USD,SUCCESS
ACH04000200,ACC001371,CUS000923,BanBif,2026-08-27T08:56:47,CREDIT,1907.39,PEN,REJECTED
ACH04000201,ACC000661,CUS000453,BBVA,2026-08-27T05:51:52,DEBIT,11893.29,PEN,SUCCESS
ACH04000202,ACC000328,CUS000221,Scotiabank,2026-08-27T10:00:39,TRANSFER,10598.57,USD,SUCCESS
ACH04000203,ACC000254,CUS000101,Scotiabank,2026-08-27T01:34:55,CREDIT,1126.46,USD,SUCCESS
ACH04000204,ACC001248,CUS000841,BanBif,2026-08-27T01:38:12,CREDIT,6631.36,USD,SUCCESS
ACH04000205,ACC000440,CUS000296,Scotiabank,2026-08-27T14:31:06,TRANSFER,12859.31,USD,FAILED
ACH04000206,ACC001244,CUS000839,Scotiabank,2026-08-27T06:28:02,TRANSFER,5661.27,USD,FAILED
ACH04000207,ACC000867,CUS000589,BBVA,2026-08-27T15:10:10,TRANSFER,2300.25,USD,SUCCESS
ACH04000208,ACC001125,CUS000761,Interbank,2026-08-27T04:07:37,TRANSFER,8361.74,USD,SUCCESS
ACH04000209,,CUS000092,BCP,2026-08-27T19:10:52,CREDIT,9203.23,PEN,REJECTED
ACH04000210,ACC001249,CUS000842,BanBif,2026-08-27T14:56:44,CREDIT,5544.57,PEN,SUCCESS
ACH04000211,ACC001309,CUS000883,Scotiabank,2026-08-27T13:19:33,TRANSFER,14528.47,PEN,SUCCESS
ACH04000212,ACC001423,CUS000958,BanBif,2026-08-27T12:35:49,TRANSFER,9550.99,PEN,REJECTED
ACH04000213,ACC000779,CUS000530,Scotiabank,2026-08-27T12:57:12,TRANSFER,7360.16,PEN,SUCCESS
ACH04000214,ACC001446,CUS000973,BCP,2026-08-27T01:16:30,DEBIT,1535.22,USD,FAILED
ACH04000176,ACC000956,CUS000645,BCP,2026-08-27T17:48:33,TRANSFER,5539.42,USD,SUCCESS
ACH04000216,ACC001363,CUS000918,BanBif,2026-08-27T01:37:44,DEBIT,2389.83,PEN,SUCCESS
ACH04000217,ACC001038,CUS000703,Interbank,2026-08-27T11:37:04,TRANSFER,7014.54,USD,SUCCESS
ACH04000218,ACC000194,CUS000133,BBVA,2026-08-27T09:41:39,TRANSFER,11221.42,USD,SUCCESS
ACH04000219,ACC000925,CUS000625,BanBif,2026-08-27T03:34:45,CREDIT,7489.21,PEN,SUCCESS
ACH04000220,ACC000683,CUS000467,Scotiabank,2026-08-27T06:04:25,TRANSFER,2329.98,USD,PENDING
ACH04000221,ACC000231,CUS000158,BBVA,2026-08-27T12:12:56,DEBIT,13772.2,USD,SUCCESS
ACH04000222,ACC001322,CUS000891,Scotiabank,2026-08-27T12:17:06,TRANSFER,4152.93,PEN,SUCCESS
ACH04000223,ACC000938,CUS000635,Scotiabank,2026-08-27T14:27:25,CREDIT,9446.51,PEN,SUCCESS
ACH04000224,ACC000735,CUS000502,Scotiabank,2026-08-27T20:11:28,DEBIT,14296.68,PEN,SUCCESS
ACH04000225,ACC000725,CUS000496,BanBif,2026-08-27T05:52:36,CREDIT,5001.45,PEN,SUCCESS
ACH04000226,ACC001224,CUS000825,Interbank,2026-08-27T13:26:42,TRANSFER,6466.89,PEN,SUCCESS
ACH04000227,ACC000185,CUS000126,BanBif,2026-08-27T18:29:48,DEBIT,1026.79,USD,SUCCESS
ACH04000228,ACC000132,CUS000088,BCP,2026-08-27T19:45:33,DEBIT,2883.84,PEN,SUCCESS
ACH04000229,ACC000059,CUS000039,Interbank,2026-08-27T01:06:23,TRANSFER,6546.32,PEN,SUCCESS
ACH04000230,ACC000810,CUS000548,BCP,2026-08-27T04:50:29,CREDIT,6681.48,PEN,SUCCESS
ACH04000231,ACC000645,CUS000441,BanBif,2026-08-27T14:05:05,CREDIT,542.78,PEN,PENDING
ACH04000232,ACC000553,CUS000377,BanBif,2026-08-27T06:51:46,CREDIT,1716.83,USD,SUCCESS
ACH04000233,ACC001040,CUS000704,BBVA,2026-08-27T07:20:27,CREDIT,11366.25,PEN,FAILED
ACH04000234,ACC001292,CUS000871,Scotiabank,2026-08-27T03:50:40,CREDIT,6328.27,PEN,REJECTED
ACH04000235,ACC001033,CUS000700,Scotiabank,2026-08-27T09:36:23,DEBIT,13028.06,USD,SUCCESS
ACH04000236,ACC000488,CUS000331,BBVA,2026-08-27T22:48:34,CREDIT,12271.07,PEN,SUCCESS
